FromZone,ToZone,ArHour,Purpose,POE,Lane,Dir,OrigWght,RevWght
5283,4430,13,HBS,SY,Special,NB,29.8261,45.02051229126961
4974,4430,13,HBS,SY,Special,NB,29.8261,45.02051229126961
5285,4339,13,HBW,SY,Special,NB,29.8261,45.02051229126961
4716,4430,13,HBS,SY,Special,NB,29.8261,45.02051229126961
4974,4661,13,HBS,SY,Special,NB,29.8261,45.02051229126961
5012,4661,13,HBW,SY,Special,NB,29.8261,45.02051229126961
5283,4203,13,HBS,SY,Special,NB,29.8261,45.02051229126961
4818,3874,13,HBW,SY,Special,NB,29.8261,45.02051229126961
4829,4312,13,HBW,SY,Special,NB,29.8261,45.02051229126961
5283,4339,13,HBW,SY,Special,NB,29.8261,45.02051229126961
4829,4174,13,HBO,SY,Special,NB,29.8261,45.02051229126961
4919,4430,13,HBS,SY,Special,NB,29.8261,45.02051229126961
4766,4430,13,HBW,SY,Special,NB,29.8261,45.02051229126961
4829,4661,13,HBW,SY,Special,NB,29.8261,45.02051229126961
5249,1696,13,HBW,SY,Special,NB,29.8261,45.02051229126961
5208,3170,13,HBO,SY,Special,NB,29.8261,45.02051229126961
5122,4246,13,HBW,SY,Special,NB,29.8261,45.02051229126961
5190,4202,13,HBW,SY,Special,NB,29.8261,45.02051229126961
5113,4214,13,HBW,SY,Special,NB,29.8261,45.02051229126961
4890,3192,13,HBO,SY,Special,NB,29.8261,45.02051229126961
5283,4339,13,HBW,SY,Special,NB,29.8261,45.02051229126961
5064,4661,13,HBW,SY,Special,NB,29.8261,45.02051229126961
4829,4430,13,HBS,SY,Special,NB,29.8261,45.02051229126961
5082,4349,13,HBS,SY,Special,NB,29.8261,45.02051229126961
5283,4660,13,HBW,SY,Special,NB,29.8261,45.02051229126961
5302,4430,13,HBO,SY,Special,NB,29.8261,45.02051229126961
5304,4646,13,HBS,SY,Special,NB,29.8261,45.02051229126961
5291,4503,13,HBS,SY,Special,NB,29.8261,45.02051229126961
5298,4561,13,HBW,SY,Special,NB,29.8261,45.02051229126961
5304,4660,14,HBW,OM,General,NB,3.3499,2.614763752749972
5030,4643,14,HBS,OM,General,NB,3.3499,2.614763752749972
5140,4238,14,HBS,OM,General,NB,3.3499,2.614763752749972
5211,4638,14,HBW,OM,General,NB,3.3499,2.614763752749972
4961,4220,14,HBS,OM,General,NB,3.3499,2.614763752749972
4728,2515,14,HBS,OM,General,NB,3.3499,2.614763752749972
4853,4643,14,HBO,OM,General,NB,3.3499,2.614763752749972
5307,4443,14,HBS,OM,General,NB,3.3499,2.614763752749972
5311,4544,14,HBS,OM,General,NB,3.3499,2.614763752749972
4851,4643,14,HBS,OM,General,NB,3.3499,2.614763752749972
5297,975,14,HBW,OM,General,NB,3.3499,2.614763752749972
5180,4646,14,HBS,OM,General,NB,3.3499,2.614763752749972
5216,4430,14,HBS,OM,General,NB,3.3499,2.614763752749972
5303,3667,14,HBO,OM,General,NB,3.3499,2.614763752749972
5208,4661,14,HBW,OM,General,NB,3.3499,2.614763752749972
5297,4475,14,HBO,OM,General,NB,3.3499,2.614763752749972
5312,80,14,HBS,OM,General,NB,3.3499,2.614763752749972
5311,4480,14,HBS,OM,General,NB,3.3499,2.614763752749972
4946,4631,14,HBW,OM,General,NB,3.3499,2.614763752749972
5208,4475,14,HBW,OM,General,NB,3.3499,2.614763752749972
5302,2557,14,HBW,OM,General,NB,3.3499,2.614763752749972
5302,3640,14,HBS,OM,General,NB,3.3499,2.614763752749972
5039,4659,14,HBS,OM,General,NB,3.3499,2.614763752749972
5030,4644,14,HBS,OM,General,NB,3.3499,2.614763752749972
5064,4644,14,HBW,OM,General,NB,3.3499,2.614763752749972
5297,4469,14,HBS,OM,General,NB,3.3499,2.614763752749972
5302,4518,14,HBS,OM,General,NB,3.3499,2.614763752749972
5302,4646,14,HBO,OM,General,NB,3.3499,2.614763752749972
5064,4208,14,HBS,OM,General,NB,3.3499,2.614763752749972
4890,4367,14,HBS,OM,General,NB,3.3499,2.614763752749972
5122,4503,14,HBS,OM,General,NB,3.3499,2.614763752749972
5224,4664,14,HBO,OM,General,NB,3.3499,2.614763752749972
5124,4643,14,HBW,OM,General,NB,3.3499,2.614763752749972
5012,4643,14,HBS,OM,General,NB,3.3499,2.614763752749972
5297,4304,14,HBO,OM,General,NB,3.3499,2.614763752749972
5180,4637,14,HBS,OM,General,NB,3.3499,2.614763752749972
5304,4443,14,HBS,OM,General,NB,3.3499,2.614763752749972
5211,4483,14,HBS,OM,General,NB,3.3499,2.614763752749972
5299,4404,14,HBS,OM,General,NB,3.3499,2.614763752749972
4907,4430,14,HBS,OM,General,NB,3.3499,2.614763752749972
4733,4443,14,HBS,OM,General,NB,3.3499,2.614763752749972
5185,4643,14,HBS,OM,General,NB,3.3499,2.614763752749972
5123,4332,14,HBS,OM,General,NB,3.3499,2.614763752749972
4829,4642,14,HBS,OM,General,NB,3.3499,2.614763752749972
5297,4175,14,HBW,OM,General,NB,3.3499,2.614763752749972
5297,4628,14,HBW,OM,General,NB,3.3499,2.614763752749972
5307,4643,14,HBW,OM,General,NB,3.3499,2.614763752749972
4948,4646,14,HBW,OM,General,NB,3.3499,2.614763752749972
4760,4629,14,HBS,OM,General,NB,3.3499,2.614763752749972
5307,4629,14,HBS,OM,General,NB,3.3499,2.614763752749972
5211,2093,14,HBO,OM,General,NB,3.3499,2.614763752749972
5291,4280,14,HBS,OM,General,NB,3.3499,2.614763752749972
5282,4643,14,HBO,OM,General,NB,3.3499,2.614763752749972
5297,4644,14,HBW,OM,General,NB,3.3499,2.614763752749972
5297,4280,14,HBO,OM,General,NB,3.3499,2.614763752749972
5297,4332,14,HBS,OM,General,NB,3.3499,2.614763752749972
4950,4589,14,HBS,OM,General,NB,3.3499,2.614763752749972
5297,4646,14,HBW,OM,General,NB,3.3499,2.614763752749972
5302,4540,14,HBS,OM,General,NB,3.3499,2.614763752749972
5297,4503,14,HBS,OM,General,NB,3.3499,2.614763752749972
5302,4429,14,HBS,OM,General,NB,3.3499,2.614763752749972
5116,4561,14,HBS,OM,General,NB,3.3499,2.614763752749972
5302,4208,14,HBS,OM,General,NB,3.3499,2.614763752749972
4971,2730,14,HBS,OM,General,NB,3.3499,2.614763752749972
5306,4561,14,HBS,SY,General,NB,4.0782,2.2454801418448245
4829,4443,14,HBS,SY,General,NB,4.0782,2.2454801418448245
4829,4202,14,HBO,SY,General,NB,4.0782,2.2454801418448245
4829,4545,14,HBO,SY,General,NB,4.0782,2.2454801418448245
4829,4662,14,HBW,SY,General,NB,4.0782,2.2454801418448245
5298,4443,14,HBS,SY,General,NB,4.0782,2.2454801418448245
4877,4661,14,HBS,SY,General,NB,4.0782,2.2454801418448245
5301,4430,14,HBS,SY,General,NB,4.0782,2.2454801418448245
5283,4642,14,HBW,SY,General,NB,3.5339,2.2454801418448245
4907,4529,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4716,4529,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5304,4660,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4850,4339,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4854,4661,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5122,4339,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4961,4602,14,HBO,SY,General,NB,3.5339,2.2454801418448245
4941,4637,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5101,4661,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5124,2734,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5293,4662,14,HBO,SY,General,NB,3.5339,2.2454801418448245
4740,4443,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4907,4664,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4896,3721,14,HBW,SY,General,NB,3.5339,2.2454801418448245
4878,2338,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5304,4430,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5301,4663,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5283,4664,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5283,4660,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4949,4443,14,HBO,SY,General,NB,3.5339,2.2454801418448245
4818,4339,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5297,4280,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5143,4660,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5180,4503,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5211,4662,14,HBW,SY,General,NB,3.5339,2.2454801418448245
4948,4475,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4974,4347,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5297,4660,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4907,4642,14,HBW,SY,General,NB,3.5339,2.2454801418448245
4821,4637,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5311,4661,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4850,4646,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5285,4156,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5311,4531,14,HBW,SY,General,NB,3.5339,2.2454801418448245
4902,4238,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5121,4661,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4884,4577,14,HBW,SY,General,NB,3.5339,2.2454801418448245
4941,4642,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5012,4529,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4818,4443,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4904,4413,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5297,4296,14,HBW,SY,General,NB,3.5339,2.2454801418448245
4789,3302,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5306,4145,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5122,4577,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5012,4660,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5298,4503,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5297,3086,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4821,4662,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5064,4503,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5283,4429,14,HBW,SY,General,NB,3.5339,2.2454801418448245
4842,4503,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4848,4474,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5304,4443,14,HBW,SY,General,NB,3.5339,2.2454801418448245
4755,4430,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5302,4503,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4829,4611,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5311,4646,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4737,4660,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5311,4430,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4829,4611,14,HBW,SY,General,NB,3.5339,2.2454801418448245
4907,4662,14,HBW,SY,General,NB,3.5339,2.2454801418448245
4969,4430,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5039,3821,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5304,4660,14,HBW,SY,General,NB,3.5339,2.2454801418448245
4728,3074,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4755,4430,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5283,4280,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5297,4642,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5302,4646,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4961,4664,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5304,4664,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4777,4661,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4716,4662,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5311,4661,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4737,4339,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4889,4430,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5143,4452,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4830,4227,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4904,4043,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5262,4616,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4830,4660,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5297,4646,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5297,4642,14,HBO,SY,General,NB,3.5339,2.2454801418448245
4728,4664,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4733,4646,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4950,4642,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5190,4344,14,HBO,SY,General,NB,3.5339,2.2454801418448245
4950,4642,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5291,4646,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5285,2659,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5298,4577,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5030,4561,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4737,4642,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5311,4312,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4948,4280,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5311,4662,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5291,4662,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5283,4202,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4737,4404,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5050,4664,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4890,4127,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5030,4430,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5094,4483,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5058,4202,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4912,4429,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5283,4642,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4829,4581,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4829,4620,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5308,4509,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5294,4662,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5306,4297,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4877,4662,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4829,4662,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4953,4503,14,HBW,SY,General,NB,3.5339,2.2454801418448245
4877,4202,14,HBW,SY,General,NB,3.5339,2.2454801418448245
4689,4645,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5283,4664,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5064,4503,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5012,4664,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4950,4640,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5060,4636,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5297,4637,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5007,4660,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4806,4339,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4820,4503,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5183,4360,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5012,4353,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5291,4661,14,HBO,SY,General,NB,3.5339,2.2454801418448245
4984,4490,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5042,4642,14,HBO,SY,General,NB,3.5339,2.2454801418448245
4734,4662,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5291,4620,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5190,4651,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5283,4430,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5311,4443,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4829,4033,14,HBW,SY,General,NB,3.5339,2.2454801418448245
4941,4662,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5311,4339,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5311,4646,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5311,4660,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4737,4332,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5283,3707,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5012,4662,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4961,4646,14,HBW,SY,General,NB,3.5339,2.2454801418448245
4921,4664,14,HBO,SY,General,NB,3.5339,2.2454801418448245
4829,4008,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5283,4380,14,HBO,SY,General,NB,3.5339,2.2454801418448245
4737,2122,14,HBO,SY,General,NB,3.5339,2.2454801418448245
4727,4475,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5306,3522,14,HBO,SY,General,NB,3.5339,2.2454801418448245
4755,4660,14,HBO,SY,General,NB,3.5339,2.2454801418448245
4736,4662,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5165,4543,14,HBO,SY,General,NB,3.5339,2.2454801418448245
4878,4529,14,HBW,SY,General,NB,3.5339,2.2454801418448245
4892,4662,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5283,4664,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4878,4475,14,HBS,SY,General,NB,3.5339,2.2454801418448245
5311,4476,14,HBW,SY,General,NB,3.5339,2.2454801418448245
5306,3242,14,HBO,SY,General,NB,3.5339,2.2454801418448245
5122,4660,14,HBS,SY,General,NB,3.5339,2.2454801418448245
4627,5208,14,HBW,OM,General,SB,32.6214,22.317207121206426
3159,4986,14,HBO,OM,General,SB,32.6214,22.317207121206426
4595,5297,14,HBW,OM,General,SB,32.6214,22.317207121206426
4503,5304,14,HBW,OM,General,SB,32.6214,22.317207121206426
4471,4716,14,HBS,OM,General,SB,32.6214,22.317207121206426
4208,4829,14,HBO,OM,General,SB,32.6214,22.317207121206426
4238,5140,14,HBS,OM,General,SB,32.6214,22.317207121206426
4411,5297,14,HBO,OM,General,SB,32.6214,22.317207121206426
2515,4728,14,HBS,OM,General,SB,32.6214,22.317207121206426
4643,4853,14,HBO,OM,General,SB,32.6214,22.317207121206426
3014,5042,14,HBW,OM,General,SB,32.6214,22.317207121206426
4205,5302,14,HBS,OM,General,SB,32.6214,22.317207121206426
4643,4851,14,HBS,OM,General,SB,32.6214,22.317207121206426
4643,5304,14,HBS,OM,General,SB,32.6214,22.317207121206426
4332,5116,14,HBS,OM,General,SB,32.6214,22.317207121206426
4646,5180,14,HBS,OM,General,SB,32.6214,22.317207121206426
3667,5303,14,HBO,OM,General,SB,32.6214,22.317207121206426
4155,5183,14,HBW,OM,General,SB,32.6214,22.317207121206426
4475,5297,14,HBO,OM,General,SB,32.6214,22.317207121206426
80,5312,14,HBS,OM,General,SB,32.6214,22.317207121206426
4332,5039,14,HBS,OM,General,SB,32.6214,22.317207121206426
4308,5306,14,HBO,SY,General,SB,21.04,22.317207121206426
4526,4941,14,HBO,SY,General,SB,21.04,22.317207121206426
4661,4829,14,HBO,SY,General,SB,21.04,22.317207121206426
3296,5064,14,HBO,SY,General,SB,21.04,22.317207121206426
4646,4891,14,HBO,SY,General,SB,21.04,22.317207121206426
3537,4820,14,HBW,SY,General,SB,21.04,22.317207121206426
4443,5070,14,HBO,SY,General,SB,21.04,22.317207121206426
4664,5173,14,HBS,SY,General,SB,21.04,22.317207121206426
4443,4829,14,HBS,SY,General,SB,21.04,22.317207121206426
4430,4959,14,HBS,SY,General,SB,21.04,22.317207121206426
4661,5064,14,HBS,SY,General,SB,21.04,22.317207121206426
4453,4891,14,HBS,SY,General,SB,21.04,22.317207121206426
4642,4764,14,HBS,SY,General,SB,21.04,22.317207121206426
4656,4696,14,HBS,SY,General,SB,21.04,22.317207121206426
4645,5122,14,HBS,SY,General,SB,21.04,22.317207121206426
4227,5311,14,HBS,SY,General,SB,21.04,22.317207121206426
4663,5306,14,HBS,SY,General,SB,21.04,22.317207121206426
4651,5306,14,HBS,SY,General,SB,21.04,22.317207121206426
4339,4737,14,HBS,SY,General,SB,21.04,22.317207121206426
4430,4878,14,HBS,SY,General,SB,21.04,22.317207121206426
4402,4746,14,HBS,SY,General,SB,21.04,22.317207121206426
4490,4877,14,HBW,SY,General,SB,21.04,22.317207121206426
4637,5064,14,HBS,SY,General,SB,21.04,22.317207121206426
4642,4829,14,HBS,SY,General,SB,21.04,22.317207121206426
4443,4971,14,HBS,SY,General,SB,21.04,22.317207121206426
4208,5218,14,HBS,SY,General,SB,21.04,22.317207121206426
4540,4893,14,HBW,SY,General,SB,21.04,22.317207121206426
4664,5208,14,HBS,SY,General,SB,21.04,22.317207121206426
4280,5107,14,HBO,SY,General,SB,21.04,22.317207121206426
4661,4993,14,HBS,SY,General,SB,21.04,22.317207121206426
4529,5283,14,HBS,SY,General,SB,21.04,22.317207121206426
4443,4829,14,HBS,SY,General,SB,21.04,22.317207121206426
4475,5311,14,HBW,SY,General,SB,21.04,22.317207121206426
4430,5249,14,HBS,SY,General,SB,21.04,22.317207121206426
4475,4883,14,HBS,SY,General,SB,21.04,22.317207121206426
4430,5208,14,HBS,SY,General,SB,21.04,22.317207121206426
4660,5311,14,HBS,SY,General,SB,21.04,22.317207121206426
4660,4829,14,HBS,SY,General,SB,21.04,22.317207121206426
4660,5268,14,HBS,SY,General,SB,21.04,22.317207121206426
4500,5117,14,HBS,SY,General,SB,21.04,22.317207121206426
4472,4818,14,HBS,SY,General,SB,21.04,22.317207121206426
4453,5174,14,HBS,SY,General,SB,21.04,22.317207121206426
4469,5173,14,HBO,SY,General,SB,21.04,22.317207121206426
4443,5064,14,HBW,SY,General,SB,21.04,22.317207121206426
4442,5300,14,HBS,SY,General,SB,21.04,22.317207121206426
3236,4939,14,HBO,SY,General,SB,21.04,22.317207121206426
4642,5285,14,HBS,SY,General,SB,21.04,22.317207121206426
4642,4902,14,HBW,SY,General,SB,21.04,22.317207121206426
4443,4842,14,HBS,SY,General,SB,21.04,22.317207121206426
4662,4941,14,HBO,SY,General,SB,21.04,22.317207121206426
4430,4803,14,HBS,SY,General,SB,21.04,22.317207121206426
4646,4948,14,HBO,SY,General,SB,21.04,22.317207121206426
4534,4923,14,HBS,SY,General,SB,21.04,22.317207121206426
4295,5300,14,HBS,SY,General,SB,21.04,22.317207121206426
4662,5154,14,HBS,SY,General,SB,21.04,22.317207121206426
4663,5233,14,HBS,SY,General,SB,21.04,22.317207121206426
4660,5302,14,HBS,SY,General,SB,21.04,22.317207121206426
4430,4890,14,HBS,SY,General,SB,21.04,22.317207121206426
4646,5301,14,HBS,SY,General,SB,21.04,22.317207121206426
4529,4883,14,HBW,SY,General,SB,21.04,22.317207121206426
4660,4811,14,HBW,SY,General,SB,21.04,22.317207121206426
4339,5283,14,HBO,SY,General,SB,21.04,22.317207121206426
3767,4908,14,HBS,SY,General,SB,21.04,22.317207121206426
4503,5300,14,HBW,SY,General,SB,21.04,22.317207121206426
4664,5058,14,HBS,SY,General,SB,21.04,22.317207121206426
4646,5116,14,HBS,SY,General,SB,21.04,22.317207121206426
4660,5297,14,HBW,SY,General,SB,21.04,22.317207121206426
4404,5283,14,HBW,SY,General,SB,21.04,22.317207121206426
4457,5185,14,HBO,SY,General,SB,21.04,22.317207121206426
4430,4890,14,HBS,SY,General,SB,21.04,22.317207121206426
4430,4818,14,HBO,SY,General,SB,21.04,22.317207121206426
4544,4759,14,HBW,SY,General,SB,21.04,22.317207121206426
4664,4789,14,HBS,SY,General,SB,21.04,22.317207121206426
4430,5185,14,HBW,SY,General,SB,21.04,22.317207121206426
4443,4768,14,HBS,SY,General,SB,21.04,22.317207121206426
4339,5261,14,HBS,SY,General,SB,21.04,22.317207121206426
4339,4897,14,HBS,SY,General,SB,21.04,22.317207121206426
4596,4696,14,HBS,SY,General,SB,21.04,22.317207121206426
4430,5064,14,HBS,SY,General,SB,21.04,22.317207121206426
4238,5224,14,HBS,SY,General,SB,21.04,22.317207121206426
4373,5064,14,HBW,SY,General,SB,21.04,22.317207121206426
4613,4941,14,HBS,SY,General,SB,21.04,22.317207121206426
4176,4851,14,HBO,SY,General,SB,21.04,22.317207121206426
4430,5307,14,HBW,SY,General,SB,21.04,22.317207121206426
4430,4890,14,HBS,SY,General,SB,21.04,22.317207121206426
3751,5283,14,HBW,SY,General,SB,21.04,22.317207121206426
4620,5297,14,HBO,SY,General,SB,21.04,22.317207121206426
4280,4921,14,HBW,SY,General,SB,21.04,22.317207121206426
5300,4339,14,HBW,OM,Special,NB,35.0,52.1268562539355
5289,523,14,HBO,OM,Special,NB,35.0,52.1268562539355
5304,4475,14,HBO,OM,Special,NB,35.0,52.1268562539355
4737,3486,14,HBO,OM,Special,NB,35.0,52.1268562539355
5285,4661,14,HBS,OM,Special,NB,35.0,52.1268562539355
